dpto_ccdgo,mpio_ccdgo,mpio_cdpmp,clas_ccdgo,setr_ccdgo,setr_ccnct,secr_ccdgo,secr_ccnct,zu_ccdgo,zu_cdivi,zu_cnmbre,zu_ccnct,zu_narea,zu_naltd,zu_nano,shape_Leng,shape_Area,AUrban,CZ_mean
"19","807","19807","1","000","198071000","00","19807100000","000","19807000",TIMBÍO,"19807100000000",2349927.24911999982,1816.00000000000,2024,0.15948435628,0.00019066926,2351048.3530000001,1802.21438259549
"19","821","19821","1","000","198211000","00","19821100000","000","19821000",TORIBÍO,"19821100000000",949859.21001799998,1750.00000000000,2024,0.05992133713,0.00007715370,950050.3264000000,1716.06672450474
"19","824","19824","1","000","198241000","00","19824100000","000","19824000",TOTORÓ,"19824100000000",876325.50398899999,2564.00000000000,2024,0.05912220300,0.00007114207,876580.2853000000,2554.71344353171
"19","845","19845","1","000","198451000","00","19845100000","000","19845000",VILLA RICA,"19845100000000",3642161.42370000016,982.00000000000,2024,0.11804902529,0.00029582279,3643343.1930000000,968.64455480239
"20","011","20011","1","000","200111000","00","20011100000","000","20011000",AGUACHICA,"20011100000000",11553784.99039999954,172.00000000000,2024,0.28464198698,0.00094826558,11535868.1300000008,164.798258522987
"20","013","20013","1","000","200131000","00","20013100000","000","20013000",AGUSTÍN CODAZZI,"20013100000000",11739204.13619999960,130.00000000000,2024,0.16509424244,0.00096793986,11718173.6400000006,130.616539984663
"20","032","20032","1","000","200321000","00","20032100000","000","20032000",ASTREA,"20032100000000",1796632.14485000004,88.00000000000,2024,0.09745191553,0.00014793435,1794262.7260000000,87.2783041173762
"20","060","20060","1","000","200601000","00","20060100000","000","20060000",BOSCONIA,"20060100000000",9654350.99246999994,81.00000000000,2024,0.13267920856,0.00079603832,9641072.8010000009,82.8100473027787
"20","175","20175","1","000","201751000","00","20175100000","000","20175000",CHIMICHAGUA,"20175100000000",2052294.56250000000,38.00000000000,2024,0.09238878395,0.00016886904,2049374.3089999999,37.6218203486228
"20","178","20178","1","000","201781000","00","20178100000","000","20178000",CHIRIGUANÁ,"20178100000000",3180405.99550000019,31.00000000000,2024,0.10870857184,0.00026175573,3175444.3110000002,34.0958221951593
"20","228","20228","1","000","202281000","00","20228100000","000","20228000",CURUMANÍ,"20228100000000",5442032.55076000001,62.00000000000,2024,0.13719049186,0.00044768726,5433336.0880000005,60.676664124718
"20","295","20295","1","000","202951000","00","20295100000","000","20295000",GAMARRA,"20295100000000",1868485.94247999997,47.00000000000,2024,0.12991340584,0.00015336557,1865737.5070000000,45.6967418086421
"20","310","20310","1","000","203101000","00","20310100000","000","20310000",GONZÁLEZ,"20310100000000",321637.67126300000,1312.00000000000,2024,0.03801827366,0.00002640140,321090.2963000000,1304.92671492293
"20","400","20400","1","000","204001000","00","20400100000","000","20400000",LA JAGUA DE IBIRICO,"20400100000000",4930140.77440000046,695.00000000000,2024,0.10961148753,0.00040595732,4921608.6140000001,132.559733933669
"20","443","20443","1","000","204431000","00","20443100000","000","20443000",MANAURE BALCÓN DEL CESAR,"20443100000000",1864851.55359999998,756.00000000000,2024,0.08048062545,0.00015391095,1861262.9120000000,741.811685180664
"20","570","20570","1","000","205701000","00","20570100000","000","20570000",PUEBLO BELLO,"20570100000000",2057155.92821000004,1200.00000000000,2024,0.12453020902,0.00016983956,2053928.0940000000,1099.99373689245
"20","614","20614","1","000","206141000","00","20614100000","000","20614000",RÍO DE ORO,"20614100000000",1299117.78364000004,1200.00000000000,2024,0.08507376459,0.00010661157,1296912.1610000001,1182.75164081524
"20","621","20621","1","000","206211000","00","20621100000","000","20621000",ROBLES,"20621100000000",2974545.64300000016,155.00000000000,2024,0.11487711838,0.00024551456,2969090.8530000001,157.947572042776
"20","750","20750","1","000","207501000","00","20750100000","000","20750000",SAN DIEGO,"20750100000000",2645143.39270999981,168.00000000000,2024,0.06918092534,0.00021829034,2640309.0759999999,168.384867782113
"20","787","20787","1","000","207871000","00","20787100000","000","20787000",TAMALAMEQUE,"20787100000000",1951890.39834999992,33.00000000000,2024,0.06694253839,0.00016043470,1949112.3880000000,33.5773039155652
"20","770","20770","1","000","207701000","00","20770100000","000","20770000",SAN MARTÍN,"20770100000000",1416331.72515999991,107.00000000000,2024,0.07671234345,0.00011615347,1414040.9860000000,113.300871077038
"23","079","23079","1","000","230791000","00","23079100000","000","23079000",BUENAVISTA,"23079100000000",2037775.80465999991,60.00000000000,2024,0.07619629927,0.00016712500,2037076.8899999999,60.8257425467173
"23","168","23168","1","000","231681000","00","23168100000","000","23168000",CHIMÁ,"23168100000000",642325.28708399995,8.00000000000,2024,0.04745502794,0.00005279981,642161.4129000000,9.25369130598532
"23","182","23182","1","000","231821000","00","23182100000","000","23182000",CHINÚ,"23182100000000",3611829.43166999985,120.00000000000,2024,0.13998661069,0.00029691818,3610379.9509999999,114.692279355746
"23","189","23189","1","000","231891000","00","23189100000","000","23189000",CIÉNAGA DE ORO,"23189100000000",3234661.02463999996,37.00000000000,2024,0.19373175744,0.00026569744,3233829.7310000001,19.4862433473269
"23","300","23300","1","000","233001000","00","23300100000","000","23300000",COTORRA,"23300100000000",2211676.07637999998,8.00000000000,2024,0.12778236026,0.00018171571,2211359.6269999999,8.16504502566356
"23","350","23350","1","000","233501000","00","23350100000","000","23350000",LA APARTADA,"23350100000000",1038228.82382000005,60.00000000000,2024,0.05324294705,0.00008512316,1037776.3530000000,39.2787345327982
"23","417","23417","1","000","234171000","00","23417100000","000","23417000",SANTA CRUZ DE LORICA,"23417100000000",7885799.51656000037,20.00000000000,2024,0.19992042649,0.00064826320,7884743.7079999996,18.997416387213
"23","419","23419","1","000","234191000","00","23419100000","000","23419000",LOS CÓRDOBAS,"23419100000000",857366.48533499998,11.00000000000,2024,0.05832893733,0.00007036863,857552.8530000000,9.14833600742301
"23","464","23464","1","000","234641000","00","23464100000","000","23464000",MOMIL,"23464100000000",1820347.87749999994,17.00000000000,2024,0.08078858027,0.00014966483,1819942.0989999999,9.36743807459986
"23","500","23500","1","000","235001000","00","23500100000","000","23500000",MOÑITOS,"23500100000000",1364833.82596999989,10.00000000000,2024,0.10083069870,0.00011215969,1364926.5090000001,3.36174507863594
"23","555","23555","1","000","235551000","00","23555100000","000","23555000",PLANETA RICA,"23555100000000",4484658.73976000026,88.00000000000,2024,0.11966943542,0.00036794048,4483412.2450000001,82.2810634591566
"23","570","23570","1","000","235701000","00","23570100000","000","23570000",PUEBLO NUEVO,"23570100000000",2049364.58972999989,117.00000000000,2024,0.09616405138,0.00016819054,2048693.9080000001,115.79322830836
"23","574","23574","1","000","235741000","00","23574100000","000","23574000",PUERTO ESCONDIDO,"23574100000000",2678047.77386000007,18.00000000000,2024,0.13967006771,0.00021989630,2678462.8679999998,17.7464012594163
"23","580","23580","1","000","235801000","00","23580100000","000","23580000",PUERTO LIBERTADOR,"23580100000000",2429768.90751999989,71.00000000000,2024,0.09017736874,0.00019908000,2429241.5660000001,68.980084746034
"23","586","23586","1","000","235861000","00","23586100000","000","23586000",PURÍSIMA DE LA CONCEPCIÓN,"23586100000000",2045480.09684000001,9.00000000000,2024,0.07696681835,0.00016816636,2045086.1499999999,9.91794011791547
"23","670","23670","1","000","236701000","00","23670100000","000","23670000",SAN ANDRÉS DE SOTAVENTO,"23670100000000",1428866.75555999996,99.00000000000,2024,0.11969609065,0.00011746533,1428393.4739999999,104.272933696878
"23","672","23672","1","000","236721000","00","23672100000","000","23672000",SAN ANTERO,"23672100000000",3768214.41648000013,43.00000000000,2024,0.12400066306,0.00030990605,3767572.1719999998,34.7625770910208
"41","001","41001","1","000","410011000","00","41001100000","000","41001000",NEIVA,"41001100000000",48131740.83399999142,442.00000000000,2024,0.51164312360,0.00391354193,48109879.7500000000,469.047397902169
"23","675","23675","1","000","236751000","00","23675100000","000","23675000",SAN BERNARDO DEL VIENTO,"23675100000000",2516484.29455999983,9.00000000000,2024,0.10718874768,0.00020690447,2516370.3969999999,4.76846452255705
"23","678","23678","1","000","236781000","00","23678100000","000","23678000",SAN CARLOS,"23678100000000",1160246.53346000006,23.00000000000,2024,0.08891200522,0.00009527717,1160007.5340000000,12.7576743153965
"23","682","23682","1","000","236821000","00","23682100000","000","23682000",SAN JOSÉ DE URÉ,"23682100000000",722852.15438900003,98.00000000000,2024,0.05963233547,0.00005921939,722630.8565000000,98.2725031134788
"23","807","23807","1","000","238071000","00","23807100000","000","23807000",TIERRALTA,"23807100000000",8059524.06763000041,51.00000000000,2024,0.20541964067,0.00066051816,8059787.1909999996,51.3888401067595
"23","815","23815","1","000","238151000","00","23815100000","000","23815000",TUCHÍN,"23815100000000",1118676.16949000000,53.00000000000,2024,0.12794936290,0.00009197174,1118337.8670000001,50.3898533452166
"23","855","23855","1","000","238551000","00","23855100000","000","23855000",VALENCIA,"23855100000000",7419533.06787999999,61.00000000000,2024,0.21812566193,0.00060812647,7420207.7500000000,61.9395917693637
"25","001","25001","1","000","250011000","00","25001100000","000","25001000",AGUA DE DIOS,"25001100000000",3880123.17247000011,411.00000000000,2024,0.12787687592,0.00031608764,3876796.1349999998,384.664883098478
"25","019","25019","1","000","250191000","00","25019100000","000","25019000",ALBÁN,"25019100000000",451941.26770700002,2257.00000000000,2024,0.03399436521,0.00003684455,451484.8410000000,2239.30968299279
"25","175","25175","1","000","251751000","00","25175100000","000","25175000",CHÍA,"25175100000000",19931188.63019999862,2560.00000000000,2024,0.39228146809,0.00162492893,19905987.6799999997,2555.19621171825
"25","040","25040","1","000","250401000","00","25040100000","000","25040000",ANOLAIMA,"25040100000000",916271.50950499997,1661.00000000000,2024,0.06256094450,0.00007468624,915361.7010000000,1667.99591999226
"25","095","25095","1","000","250951000","00","25095100000","000","25095000",BITUIMA,"25095100000000",180971.94831899999,1369.00000000000,2024,0.01969653410,0.00001475326,180801.2072000000,1371.43186151414
"25","053","25053","1","000","250531000","00","25053100000","000","25053000",ARBELÁEZ,"25053100000000",1356217.89002999989,1356.00000000000,2024,0.08254916259,0.00011047535,1354828.7690000001,1366.10402069092
"25","086","25086","1","000","250861000","00","25086100000","000","25086000",BELTRÁN,"25086100000000",577917.80982900003,228.00000000000,2024,0.02875873942,0.00004710525,577449.2288000000,231.874931117467
"25","099","25099","1","000","250991000","00","25099100000","000","25099000",BOJACÁ,"25099100000000",1181350.85807999992,2573.00000000000,2024,0.07680457362,0.00009629209,1180085.5020000001,2581.68599217375
"25","120","25120","1","000","251201000","00","25120100000","000","25120000",CABRERA,"25120100000000",268748.89154099999,1851.00000000000,2024,0.04398773459,0.00002188380,268486.0365000000,1842.88395552202
"25","123","25123","1","000","251231000","00","25123100000","000","25123000",CACHIPAY,"25123100000000",761067.98891800002,1614.00000000000,2024,0.05874997356,0.00006203314,760298.2888000000,1613.79670817057
"25","126","25126","1","000","251261000","00","25126100000","000","25126000",CAJICÁ,"25126100000000",6681747.52156999893,2560.00000000000,2024,0.26661896075,0.00054478449,6673180.4869999997,2559.37422170357
"25","148","25148","1","000","251481000","00","25148100000","000","25148000",CAPARRAPÍ,"25148100000000",516340.59477700002,1259.00000000000,2024,0.05270437855,0.00004212425,515836.5218000000,1271.81630583732
"25","151","25151","1","000","251511000","00","25151100000","000","25151000",CÁQUEZA,"25151100000000",944824.04587899998,1708.00000000000,2024,0.07220600496,0.00007697919,943565.6476000000,1706.86627692145
"25","168","25168","1","000","251681000","00","25168100000","000","25168000",CHAGUANÍ,"25168100000000",229650.86580400000,1046.00000000000,2024,0.02713496191,0.00001872347,229442.2691000000,1042.61006221065
"25","181","25181","1","000","251811000","00","25181100000","000","25181000",CHOACHÍ,"25181100000000",1114810.34785000002,1927.00000000000,2024,0.05769417325,0.00009084339,1113308.2050000001,1922.35154293148
"25","183","25183","1","000","251831000","00","25183100000","000","25183000",CHOCONTÁ,"25183100000000",1576524.67984999996,2666.00000000000,2024,0.08451863353,0.00012857652,1574152.6440000001,2656.41190986223
"25","200","25200","1","000","252001000","00","25200100000","000","25200000",COGUA,"25200100000000",755304.49341600004,2637.00000000000,2024,0.05943660671,0.00006159525,754313.9682000000,2626.94790824802
"25","258","25258","1","000","252581000","00","25258100000","000","25258000",EL PEÑÓN,"25258100000000",115377.70965999999,1336.00000000000,2024,0.01599940917,0.00000941167,115249.9233000000,1341.6548039363
"25","224","25224","1","000","252241000","00","25224100000","000","25224000",CUCUNUBÁ,"25224100000000",371370.55565599998,2614.00000000000,2024,0.03053691318,0.00003029328,370831.8473000000,2581.19756654251
"25","260","25260","1","000","252601000","00","25260100000","000","25260000",EL ROSAL,"25260100000000",1041547.58956999995,2599.00000000000,2024,0.09102023493,0.00008491137,1040376.1520000000,2608.23730664062
"25","245","25245","1","000","252451000","00","25245100000","000","25245000",EL COLEGIO,"25245100000000",1950625.67797999992,1033.00000000000,2024,0.10898439820,0.00015895776,1948661.8149999999,1031.29956715241
"25","279","25279","1","000","252791000","00","25279100000","000","25279000",FÓMEQUE,"25279100000000",1382622.02936999989,1927.00000000000,2024,0.06156477063,0.00011266013,1380731.5200000000,1911.50495213638
"25","281","25281","1","000","252811000","00","25281100000","000","25281000",FOSCA,"25281100000000",235487.07914799999,2116.00000000000,2024,0.02493106622,0.00001918459,235172.2963000000,2111.226083261
