CODIGO,NOMBRE,CATEGORIA,TECNOLOGIA,ESTADO,FECHA_INSTALACION,FECHA_SUSPENSION,ALTITUD,LATITUD,LONGITUD,DEPARTAMENTO,MUNICIPIO,AREA_OPERATIVA,ENTIDAD,AREA_HIDROGRAFICA,ZONA_HIDROGRAFICA,SUBZONA_HIDROGRAFICA,CORRIENTE,Catalogo,Version,station,n
35235040,TRINIDAD - AUT [35235040],Climatológica Ordinaria,"Automática con Telemetría, Convencional",En Mantenimiento,15/12/2016,,265,5.419027778,-71.66616667,Casanare,Trinidad,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Río Pauto,,CNE_IDEAM,20251226,35235040,7
35235050,TAMARA - AUT [35235050],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,23/08/2017,,117,5.818583333,-72.16677778,Casanare,Támara,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Río Pauto,,CNE_IDEAM,20251226,35235050,9
35237030,TRINIDAD PAUTO - AUT [35237030],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/12/2016,,178,5.414388889,-71.66836111,Casanare,Trinidad,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Río Pauto,,CNE_IDEAM,20251226,35237030,5
36015020,EL DIAMANTE - AUT [36015020],Climatológica Principal,Automática con Telemetría,En Mantenimiento,19/11/2005,,160,5.816194444,-71.41983333,Casanare,Paz De Ariporo,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Meta,Directos al Río Meta entre ríos Pauto y Carare ,,CNE_IDEAM,20251226,36015020,8
36015501,TAMARA  - AUT  [36015501],Climatológica Principal,Automática con Telemetría,Activa,19/06/2013,,999,5.872219444,-72.11944167,Casanare,Támara,Area Operativa 06 - Boyacá-Casanare-Vichada,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Orinoco,Casanare,Río Ariporo,,CNE_OE,20251226,36015501,7
3602700101,SAN SALVADOR - AUT   [3602700101],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,17/03/2018,,178,6.227680556,-71.618483333,Arauca,Tame,Area Operativa 06 - Boyacá-Casanare-Vichada,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Casanare,Río Casanare,Cravo Norte,CNE_IDEAM,20251226,3602700101,7
3701500114,CHINACOTA - AUT   [3701500114],Climatológica Principal,Automática con Telemetría,Activa,02/07/2017,,2628,7.401216667,-72.550275,Norte De Santander,Toledo,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,CNE_IDEAM,20251226,3701500114,7
3701500117,EL PORTILLO - AUT   [3701500117],Climatológica Principal,Automática con Telemetría,En Mantenimiento,03/07/2017,,3926,7.40122,-72.55028,Norte De Santander,Silos,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,CNE_IDEAM,20251226,3701500117,5
37015030,BERLIN - AUT [37015030],Agrometeorológica,Automática con Telemetría,En Mantenimiento,21/08/2008,,3306,7.187,-72.8685,Santander,Tona,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,,CNE_IDEAM,20251226,37015030,9
37017040,PUENTE LOPEZ - AUT [37017040],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/11/1972,,1862,7.203333333,-72.63388889,Norte De Santander,Chitagá,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Río Chítaga,Chitaga,CNE_IDEAM,20251226,37017040,6
37045010,SARAVENA  - AUT [37045010],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/08/1971,23/05/2019,197,6.96208,-71.851252,Arauca,Saravena,Area Operativa 08 - Santanderes-Arauca,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Orinoco,Arauca,Rio Banadia y otros Directos al Río Arauca,,CNE_IDEAM,20251226,37045010,6
42077020,MITU [42077020],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/04/1984,,168,1.259806,-70.239167,Vaupes,Mitú,Area Operativa 03 - Meta-Guaviare-Guainía,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Vaupes,Bajo Vaupés,Vaupes,CNE_IDEAM,20251226,42077020,8
44015060,ACUEDUCTO MOCOA - AUT [44015060],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,29/03/2006,,650,1.157333333,-76.65183333,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Alto Caqueta,,CNE_IDEAM,20251226,44015060,10
44015070,EL PEPINO - AUT [44015070],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,11/11/2005,,760,1.082888889,-76.66711111,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Alto Caqueta,,CNE_IDEAM,20251226,44015070,8
44017070,SANTA ROSA  - AUT [44017070],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/12/1980,,1620,1.705,-76.56222222,Cauca,Santa Rosa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Alto Caqueta,Caqueta,CNE_IDEAM,20251226,44017070,6
44017110,ANDAQUI  - AUT [44017110],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/04/1983,,460,1.050916667,-76.54888889,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Alto Caqueta,Caqueta,CNE_IDEAM,20251226,44017110,5
44017120,PIEDRA LISA II  - AUT [44017120],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/07/1997,,723,1.213611111,-76.66102778,Putumayo,Mocoa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Alto Caqueta,Mocoa,CNE_IDEAM,20251226,44017120,7
44035040,FLORENCIA - AUT [44035040],Climatológica Principal,Automática con Telemetría,En Mantenimiento,04/02/2006,,600,1.733,-75.64502778,Caqueta,Florencia,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Río Orteguaza,,CNE_IDEAM,20251226,44035040,6
44035050,MACAGUAL - AUT [44035050],Agrometeorológica,"Automática con Telemetría, Convencional",En Mantenimiento,10/07/2005,,280,1.5,-75.66,Caqueta,Florencia,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Río Orteguaza,,CNE_IDEAM,20251226,44035050,9
44035501,PAUJIL  - AUT  [44035501],Climatológica Principal,Automática con Telemetría,Activa,15/10/2013,,999,1.573819444,-75.3402,Caqueta,El Paujil,Area Operativa 04 - Huila-Caquetá,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Amazonas,Caquetá,Río Orteguaza,,CNE_OE,20251226,44035501,6
44037040,EL ROSARIO - AUT [44037040],Limnigráfica,"Automática con Telemetría, Convencional",En Mantenimiento,15/08/1964,,600,1.72525,-75.66638889,Caqueta,Florencia,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Río Orteguaza,CARAÑO,CNE_IDEAM,20251226,44037040,8
44037080,MORELIA  - AUT [44037080],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/03/1971,,253,1.497333333,-75.72497222,Caqueta,Morelia,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Río Orteguaza,Bodoquero,CNE_IDEAM,20251226,44037080,5
44055010,TRES ESQUINAS [44055010],Climatológica Principal,Automática con Telemetría,Activa,14/04/1971,,219,0.7375,-75.23611111,Caqueta,Solano,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caquetá,Río Orteguaza,,CNE_IDEAM,20251226,44055010,5
46015030,SAN VICENTE DEL CAGUAN  - AUT [46015030],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,30/09/2008,,300,2.063,-74.76269444,Caqueta,San Vicente Del Caguán,Area Operativa 04 - Huila-Caquetá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Caguán,Río Caguan Alto,,CNE_IDEAM,20251226,46015030,6
47015100,EL ENCANO - AUT [47015100],Climatológica Principal,Automática con Telemetría,Activa,15/09/1984,,2830,1.159944444,-77.16147222,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Putumayo,Alto Río Putumayo,,CNE_IDEAM,20251226,47015100,7
47017070,EL EDEN - AUT [47017070],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/02/1970,,1450,1.106305556,-76.985,Putumayo,Santiago,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Putumayo,Alto Río Putumayo,Putumayo,CNE_IDEAM,20251226,47017070,7
47017110,MONOPAMBA  - AUT [47017110],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/05/1980,,1650,0.807777778,-77.30694444,Nariño,Puerres,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Putumayo,Alto Río Putumayo,Sucio,CNE_IDEAM,20251226,47017110,6
48015040,PUERTO NARIÑO [48015040],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,19/07/2005,,158,-3.780152,-70.362447,Amazonas,Puerto Nariño,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Amazonas - Directos,Directos Río Amazonas (mi),,CNE_IDEAM,20251226,48015040,8
48015050,AEROPUERTO VASQUEZ COBO [48015050],Sinóptica Principal,"Automática con Telemetría, Convencional",Activa,22/07/2009,,84,-4.199509,-69.943095,Amazonas,Leticia,Area Operativa 11 - Cundinamarca-Amazonas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Amazonas,Amazonas - Directos,Directos Río Amazonas (mi),,CNE_IDEAM,20251226,48015050,8
51020011,Piedrancha - - AUT [51020011],Pluviográfica,Automática con Telemetría,Activa,01/07/2016,,1830,1.141527778,-77.92897222,Nariño,Mallama (Piedrancha),Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Mira,,CNE_IDEAM,20251226,51020011,9
51025080,ALTAQUER - AUT [51025080],Climatológica Principal,Automática con Telemetría,Activa,27/02/2007,,110,1.248333333,-78.0925,Nariño,Barbacoas,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Mira,,CNE_IDEAM,20251226,51025080,7
51025090,GRANJA EL MIRA - - AUT [51025090],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,01/08/2016,,16,1.550194444,-78.69558333,Nariño,Tumaco,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Mira,,CNE_IDEAM,20251226,51025090,7
51027060,SAN JUAN MIRA - AUT [51027060],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/12/1980,,2,1.423888889,-78.67027778,Nariño,Tumaco,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Mira,Mira,CNE_IDEAM,20251226,51027060,5
51035020,CCCP DL PACIFICO [51035020],Climatológica Principal,Automática con Telemetría,Activa,15/09/1991,,1,1.819166667,-78.73,Nariño,Tumaco,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Rosario,,CNE_IDEAM,20251226,51035020,6
51039010,TUMACO - AUT [51039010],Meteorologica Marina,Automática con Telemetría,Activa,15/09/1951,,0,1.819305556,-78.73027778,Nariño,Tumaco,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Mira,Río Rosario,Pacifico,CNE_IDEAM,20251226,51039010,9
52015050,BALBOA - AUT [52015050],Climatológica Principal,"Automática con Telemetría, Convencional",Suspendida,27/09/2005,29/07/2025,1700,2.032777778,-77.22166667,Cauca,Balboa,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Patia Alto,,CNE_IDEAM,20251226,52015050,7
52015501,BALBOA  - AUT  [52015501],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1695,2.125191667,-77.19266667,Cauca,Balboa,Area Operativa 07 - Nariño-Putumayo,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,Patía,Río Patia Alto,,CNE_OE,20251226,52015501,6
52025080,ESTRECHO PATIA  - AUT [52025080],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,01/03/2004,,720,1.96,-77.12,Cauca,Patía (El Bordo),Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guachicono,,CNE_IDEAM,20251226,52025080,10
52025090,LA SIERRA - AUT [52025090],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,23/09/2005,,1870,2.193833333,-76.75033333,Cauca,La Sierra,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guachicono,,CNE_IDEAM,20251226,52025090,7
52035040,VIENTO LIBRE - AUT [52035040],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,01/03/2004,,1400,1.62,-77.34,Nariño,Taminango,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Patia Alto,,CNE_IDEAM,20251226,52035040,10
52040050,APONTE [52040050],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,15/08/1972,,1800,1.397333333,-77.03052778,Nariño,El Tablón,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Juananbú,,CNE_IDEAM,20251226,52040050,6
52045080,UNIVERSIDAD DE NARINO  - AUT [52045080],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,13/04/2004,,2626,1.23,-77.28,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Juananbú,,CNE_IDEAM,20251226,52045080,9
5204700100,PUENTE LOS DOLORES - AUT  [5204700100],Limnigráfica,"Automática con Telemetría, Convencional",Activa,26/06/2017,,2697,1.199805556,-77.265694444,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Juananbú,Pasto,CNE_IDEAM,20251226,5204700100,5
52050060,RIO BOBO [52050060],Climatológica Principal,Automática con Telemetría,Activa,15/01/1965,,364,1.0995,-77.29972222,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52050060,5
52050080,TANGUA [52050080],Climatológica Principal,Automática con Telemetría,Activa,15/01/1957,,2420,1.094166667,-77.39197222,Nariño,Tangua,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52050080,6
52050090,IMUES [52050090],Climatológica Principal,Automática con Telemetría,Activa,15/01/1957,,2550,1.05525,-77.49955556,Nariño,Imués,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52050090,5
52055090,SINDAGUA [52055090],Climatológica Principal,Automática con Telemetría,Activa,15/07/1987,,2800,1.107583333,-77.38936111,Nariño,Tangua,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52055090,6
52055150,CERRO PARAMO  - AUT [52055150],Climatológica Principal,Automática con Telemetría,En Mantenimiento,09/12/2005,,3585,0.843111111,-77.38880556,Nariño,Puerres,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52055150,9
52055170,LA JOSEFINA - AUT [52055170],Climatológica Principal,Automática con Telemetría,Activa,10/12/2005,,2450,0.930305556,-77.49119444,Nariño,Contadero,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52055170,10
52055210,BOTANA - AUT [52055210],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,01/03/2004,,2820,1.16,-77.27880556,Nariño,Pasto,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Juananbú,,CNE_IDEAM,20251226,52055210,10
52055220,EL PARAISO - AUT [52055220],Climatológica Principal,"Automática con Telemetría, Convencional",Activa,01/03/2004,,3033,1.070707855,-77.636935689,Nariño,Túquerres,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52055220,9
52055230,AEROPUERTO SAN LUIS - AUT [52055230],Sinóptica Principal,"Automática con Telemetría, Convencional",Activa,06/11/1997,,2961,0.857083333,-77.67775,Nariño,Aldana,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,,CNE_IDEAM,20251226,52055230,8
52055501,OSPINA PEREZ  - AUT  [52055501],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1619,1.254722222,-77.48777778,Nariño,Consacá,Area Operativa 07 - Nariño-Putumayo,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,Patía,Río Guáitara,,CNE_OE,20251226,52055501,7
52055502,SANDONA  - AUT  [52055502],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1838,1.300888889,-77.46035833,Nariño,Sandoná,Area Operativa 07 - Nariño-Putumayo,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,Patía,Río Guáitara,,CNE_OE,20251226,52055502,7
52057050,SAN PEDRO  - AUT [52057050],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/02/1980,,850,1.383,-77.48227778,Nariño,Linares,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,Guaitara,CNE_IDEAM,20251226,52057050,6
52057100,RUMICHACA - AUT [52057100] ,Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/11/2016,,2582,0.813786111,-77.66197778,Nariño,Ipiales,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Guáitara,Guaitara,CNE_IDEAM,20251226,52057100,6
52077010,PUENTE PUSMEO - AUT [52077010],Limnigráfica,"Automática con Telemetría, Convencional",Activa,15/09/1965,,380,1.624055556,-77.47891667,Nariño,Cumbitara,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Patía,Río Patia Medio,Patia,CNE_IDEAM,20251226,52077010,7
53045040,AEROPUERTO GUAPI - AUT [53045040],Climatológica Principal,"Automática con Telemetría, Convencional",En Mantenimiento,01/03/2004,,42,2.574416667,-77.89475,Cauca,Guapi,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Tapaje - Dagua - Directos,Río Guapi,,CNE_IDEAM,20251226,53045040,8
53075020,EL DIVISO - AUT [53075020],Climatológica Principal,Automática con Telemetría,En Mantenimiento,29/09/2005,,1750,2.311416667,-77.25877778,Cauca,Argelia,Area Operativa 07 - Nariño-Putumayo,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Tapaje - Dagua - Directos,Río San Juan del Micay,,CNE_IDEAM,20251226,53075020,6
5311500121,LA CUMBRE - AUT   [5311500121],Climatológica Principal,Automática con Telemetría,Activa,25/04/2017,,1613,3.645194444,-76.56475,Valle Del Cauca,La Cumbre,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,,CNE_IDEAM,20251226,5311500121,7
53115501,DAGUA  - AUT  [53115501],Climatológica Principal,Automática con Telemetría,Activa,01/09/2013,,1453,3.610441667,-76.63785833,Valle Del Cauca,Dagua,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,,CNE_OE,20251226,53115501,7
53115502,JULIO FERNANDEZ  - AUT  [53115502],Climatológica Principal,Automática con Telemetría,Activa,23/08/2013,,1381,3.809163889,-76.53305556,Valle Del Cauca,Restrepo,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,,CNE_OE,20251226,53115502,7
53119010,BUENAVENTURA IDEAM  - AUT [53119010],Meteorologica Marina,"Automática con Telemetría, Convencional",En Mantenimiento,15/05/1941,,40,3.890175,-77.06190833,Valle Del Cauca,Buenaventura,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,Tapaje - Dagua - Directos,Dagua - Buenaventura - Bahia Málaga,Pacifico,CNE_IDEAM,20251226,53119010,6
54010010,ISTMINA [54010010],Climatológica Ordinaria,Automática con Telemetría,Activa,15/01/1967,,78,5.15875,-76.689222222,Choco,Istmina,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,San Juán,Río San Juan Alto,,CNE_IDEAM,20251226,54010010,6
54025010,SAN JOSE PALMAR [54025010],Climatológica Ordinaria,"Automática con Telemetría, Convencional",Activa,15/09/1973,,1115,4.898083333,-76.676666667,Choco,Nóvita,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,San Juán,Río Cajón,,CNE_IDEAM,20251226,54025010,8
54027050,RIO IRO - AUT  [54027050],Limnigráfica,Automática con Telemetría,Activa,29/12/2017,,63,5.116622222,-76.665580556,Choco,Rio Iró (Santa Rita),Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,San Juán,Río Tamaná y otros Directos San Juan,,CNE_IDEAM,20251226,54027050,6
54035501,SANTIAGO GUTIERREZ  - AUT  [54035501],Climatológica Principal,Automática con Telemetría,Activa,25/08/2013,,1530,4.726388889,-76.11446944,Valle Del Cauca,Argelia,Area Operativa 09 - Cauca-Valle-Caldas,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,Pacifico,San Juán,Río Sipí,,CNE_OE,20251226,54035501,7
54077210,JUANCHACO - AUT [54077210],Meteorologica Marina,Automática con Telemetría,En Mantenimiento,23/06/2005,,18,3.925147222,-77.34900556,Valle Del Cauca,Buenaventura,Area Operativa 09 - Cauca-Valle-Caldas,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Pacifico,San Juán,Ríos Calima y  Bajo San Juan,Oceano Pacifico,CNE_IDEAM,20251226,54077210,5
